,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,,,SO_power_imbalance
1/1/2012 0:00,1.7844,3.4108,3.9602,4.0199,4.334,232.6136508,234.0278932,235.4778993,237.6694785,239.7099776,,,119.0755831
1/1/2012 1:00,1.5627,3.262,3.8416,3.879,4.1537,228.8306321,230.251849,231.7028117,233.5987065,235.6920924,,,193.5929006
1/1/2012 2:00,1.2915,3.1827,3.8438,3.8326,4.0637,224.0310772,225.6214131,227.2459157,229.6161859,232.0753449,,,-182.9949918
1/1/2012 3:00,1.6324,3.5683,4.2435,4.1666,4.3313,224.3870074,225.9405334,227.5269259,229.8457994,232.3141744,,,-465.3847663
1/1/2012 4:00,1.8521,4.0101,4.8097,4.76,4.8822,226.4696964,227.9430624,229.4440764,231.6355273,233.9394074,,,-63.90190254
1/1/2012 5:00,1.8066,4.2266,5.1701,5.1859,5.3674,226.851219,228.6038955,230.3941708,232.8539336,235.1726852,,,338.7143687
1/1/2012 6:00,1.5977,3.8058,4.6313,4.7756,5.0545,225.0978315,227.0248244,228.9877016,231.6200492,234.1183166,,,262.1685798
1/1/2012 7:00,1.079,3.2613,4.1321,4.3336,4.6372,220.1335967,222.0379961,223.9801147,226.8758635,229.6180414,,,365.5139274
1/1/2012 8:00,0.3457,2.6313,3.7831,3.8824,4.1311,215.1389745,216.8774603,218.6488599,221.5361967,224.2530231,,,470.8062737
1/1/2012 9:00,1.5018,3.787,4.7051,4.5872,4.7052,211.6443446,213.3336247,215.0592583,218.0110746,220.5782901,,,688.1613878
1/1/2012 10:00,1.9065,4.0548,4.9801,4.6206,4.5744,207.0654316,209.00878,210.9922345,213.7083671,215.9989123,,,1045.42722
1/1/2012 11:00,2.6577,3.3865,3.6229,4.0361,4.2718,206.0770542,207.6467296,209.2426187,211.6114065,213.5785525,,,1034.720424
1/1/2012 12:00,3.1833,4.0483,4.3294,4.5638,4.7103,207.2812379,209.7337557,212.2353784,214.861684,216.6723548,,,503.4331615
1/1/2012 13:00,1.9097,3.1682,3.5789,3.679,3.7306,210.0740823,211.825363,213.6185294,216.1479254,217.6943619,,,463.1123227
1/1/2012 14:00,1.6948,3.0788,3.5329,3.6033,3.6772,209.6733815,211.3122099,212.9849575,216.0101862,217.6565658,,,759.0308158
1/1/2012 15:00,0.0596,1.722,2.4343,2.7365,2.9166,213.4388897,214.4534544,215.4854983,217.8322979,219.0957941,,,751.9148118
1/1/2012 16:00,0.6679,1.9996,2.4411,2.593,2.7676,211.7162878,212.5926276,213.4907431,215.6954553,216.7310851,,,283.3783947
1/1/2012 17:00,0.3694,2.0682,2.675,2.8471,3.0012,211.732709,212.42342,213.1317245,214.9220536,215.8161635,,,-83.44703605
1/1/2012 18:00,0.4808,1.9401,2.4325,2.6379,2.8079,227.0441052,227.3202676,227.5960724,228.6620251,229.5475009,,,141.7711604
1/1/2012 19:00,0.0249,1.389,1.8416,2.0591,2.2421,254.7513316,255.6404684,256.5389671,258.8913047,259.916688,,,277.6666745
1/1/2012 20:00,1.00E-10,1.0562,1.4888,1.7531,1.9286,245.6357216,247.8537948,250.1154382,251.673965,253.0511413,,,-67.21001158
1/1/2012 21:00,0.9526,2.2785,2.737,2.9982,3.1695,235.5856294,236.615771,237.6664698,238.8643842,239.9240163,,,-609.2880477
1/1/2012 22:00,0.3979,1.5454,2.0392,2.2394,2.4943,230.7138272,231.8440772,233.0015728,234.8044207,236.1025203,,,-775.8104916
1/1/2012 23:00,0.8737,1.6277,1.9335,2.2333,2.6124,239.3099127,239.6644083,240.0247693,241.4982029,242.3243734,,,-406.2227487
1/2/2012 0:00,0.998,1.2596,1.3469,1.7521,2.2165,247.1120694,247.4813515,247.8527874,249.3717893,250.3170301,,,767.1441299
1/2/2012 1:00,0.9685,0.5498,0.5148,0.7154,1.1037,253.5067821,253.8957891,254.2910207,255.4656391,256.2321302,,,1838.318905
1/2/2012 2:00,1.2411,1.4521,1.5346,1.4445,1.4843,254.2225926,255.0230872,255.840948,256.658736,257.553536,,,1943.196766
1/2/2012 3:00,0.7325,1.8374,2.287,2.1304,1.9901,255.3586382,256.0952342,256.8471851,257.7803027,258.6169311,,,1209.96932
1/2/2012 4:00,0.6769,2.32,3.107,3.0032,2.8199,254.2149811,255.1286744,256.0581381,257.4300075,258.4672563,,,1250.014564
1/2/2012 5:00,0.2649,2.0476,3.0962,3.0564,2.862,254.2539495,255.1974152,256.1580384,257.5842354,258.8325672,,,1450.359418
1/2/2012 6:00,0.3352,2.1143,3.0664,3.0303,2.8009,252.1694216,253.5242954,254.9059114,256.8918226,258.7096539,,,1231.971662
1/2/2012 7:00,0.0366,2.2337,3.3688,3.3709,3.1184,247.0125785,248.4277305,249.866265,252.2205605,254.2819935,,,852.4098145
1/2/2012 8:00,0.1307,2.6418,3.6856,3.8182,3.6118,249.6592027,250.6213592,251.6032156,253.7540446,255.5538796,,,835.4566647
1/2/2012 9:00,1.8212,4.3904,5.5391,5.7987,5.7026,253.7881442,254.7942801,255.8193239,257.7076239,259.4423237,,,1139.253328
1/2/2012 10:00,1.8068,3.6783,4.4218,4.6221,4.5333,251.1294699,253.3685903,255.6583894,257.2333773,259.2145479,,,786.7614213
1/2/2012 11:00,2.1771,3.3059,3.6779,4.3902,4.4216,243.8376871,245.2246303,246.6423816,249.8563266,252.7204666,,,1104.831049
1/2/2012 12:00,2.6784,4.2179,4.7273,5.098,5.3354,246.9160499,248.2410748,249.5920484,252.7751184,255.2745408,,,1828.691503
1/2/2012 13:00,0.7877,3.1384,4.0084,4.3513,4.5463,263.3359621,263.9788205,264.6327594,265.4525254,266.5889167,,,2291.569701
1/2/2012 14:00,0.6733,3.1258,4.0162,4.44,4.7062,268.3198726,269.369495,270.4385781,271.1607456,272.218327,,,2824.515269
1/2/2012 15:00,0.2975,3.0139,4.0884,4.5834,4.8589,271.4242094,272.3715788,273.3341069,273.3613545,273.7868068,,,2872.929306
1/2/2012 16:00,0.1332,3.2705,4.6447,5.1515,5.3524,259.364797,261.083744,262.8404473,263.5952506,264.4645998,,,2009.198507
1/2/2012 17:00,1.9698,5.376,6.8018,7.4704,7.626,250.5190966,251.9665048,253.4509466,254.7196033,255.8614596,,,2019.300462
1/2/2012 18:00,2.3246,5.768,7.189,7.9988,8.2228,242.8867292,244.7139621,246.5769498,248.5180741,249.9157798,,,1878.753218
1/2/2012 19:00,2.6187,6.0067,7.4154,8.1594,8.4309,233.6031246,236.1140871,238.679179,241.9100277,243.6333164,,,1810.570326
1/2/2012 20:00,2.6409,5.911,7.3676,8.051,8.3226,226.862836,229.4707693,232.1315479,235.6148287,237.6831669,,,1003.019251
1/2/2012 21:00,1.0662,3.6979,4.8429,5.4897,5.7699,225.2352878,227.5709469,229.953696,233.1282454,235.3138914,,,312.5030319
1/2/2012 22:00,0.8923,3.0108,3.9133,4.2337,4.3576,211.894986,214.5298149,217.216459,220.7928115,223.0753153,,,-37.77458626
1/2/2012 23:00,0.2093,2.2589,3.13,3.3726,3.4646,210.0074728,211.865249,213.7568748,216.9875122,219.3319314,,,-397.0739671
1/3/2012 0:00,0.5178,2.4817,3.3103,3.4493,3.5016,209.402127,211.1628683,212.9596454,215.5131902,217.5505099,,,259.9131389
1/3/2012 1:00,0.9968,2.8441,3.6163,3.729,3.7432,207.4110018,209.0305382,210.6915132,212.9678932,214.8386128,,,497.9109987
1/3/2012 2:00,1.2409,2.4172,2.8221,2.9337,2.9979,206.269837,207.5619445,208.8787084,210.9414902,212.6911093,,,782.8806367
1/3/2012 3:00,1.1718,2.1908,2.5315,2.6562,2.7517,206.589538,207.8787787,209.191889,210.9918867,212.6397309,,,1076.628493
1/3/2012 4:00,0.5082,1.2881,1.5499,1.6511,1.6981,211.2145009,212.3370669,213.4822524,215.0926497,216.5430459,,,929.587233
1/3/2012 5:00,0.5742,1.2091,1.4208,1.4198,1.4157,217.3102994,218.3210707,219.3521474,220.9419883,222.1902089,,,554.4345766
1/3/2012 6:00,0.7701,2.0383,2.5136,2.4281,2.3505,220.7605312,221.5965329,222.4476494,223.798559,224.8688623,,,525.2654486
1/3/2012 7:00,1.0521,3.2707,4.1243,3.9839,3.8841,223.1832356,223.940804,224.7158608,226.0446398,227.0088766,,,342.4971812
1/3/2012 8:00,1.4627,4.3394,5.4491,5.6276,5.6572,226.0027819,226.8559287,227.7208525,228.8992722,229.7819905,,,80.71125803
1/3/2012 9:00,2.2041,4.7616,5.629,6.1226,6.4038,225.6205932,226.4753531,227.3423021,228.4504506,229.314122,,,-188.5323027
1/3/2012 10:00,2.1018,5.0435,6.0485,6.2889,6.302,226.6687431,227.4095961,228.1672208,229.3747245,230.3448471,,,-170.5083503
1/3/2012 11:00,2.481,5.2052,6.1167,6.2174,6.0239,225.5802768,226.4282331,227.2900439,228.5236799,229.4656023,,,300.2086343
1/3/2012 12:00,2.2768,4.5152,5.2561,5.5789,5.6388,224.2076113,225.1313587,226.0699984,227.296504,228.2996411,,,136.592662
1/3/2012 13:00,2.7113,5.1089,5.9257,6.332,6.3668,225.751272,226.6070014,227.4839548,228.6905237,229.6363219,,,85.34930856
1/3/2012 14:00,3.0528,5.3531,6.1283,6.3917,6.5154,233.0341376,233.6745244,234.3252355,235.562852,236.4420809,,,98.22135376
1/3/2012 15:00,3.1037,5.7546,6.6719,7.0147,7.1394,247.2936111,247.6341645,247.9815579,248.8975693,249.6556807,,,-86.69942612
1/3/2012 16:00,2.3028,5.2728,6.4232,6.7662,6.8968,265.873668,266.3543537,266.8383652,266.6455549,267.3373007,,,217.8688331
1/3/2012 17:00,1.4723,4.7141,5.9855,6.5234,6.7699,274.4890916,275.491074,276.5140175,276.0200413,276.4790105,,,820.5017764
1/3/2012 18:00,1.3528,4.5843,5.8419,6.5552,6.9337,270.9040933,272.0597654,273.2381967,274.2904433,274.823264,,,1220.994306
1/3/2012 19:00,1.272,4.6192,5.966,6.7226,7.2075,267.764778,269.1336837,270.5303461,271.9089203,272.8210149,,,1547.908495
1/3/2012 20:00,1.4227,5.0735,6.6431,7.4606,7.9626,269.1570464,270.3758855,271.6204152,272.8636079,273.8295296,,,1558.990397
1/3/2012 21:00,2.1024,5.9783,7.6362,8.5088,9.006,272.9357816,274.0875227,275.2653669,276.3686708,277.223574,,,1673.194822
1/3/2012 22:00,2.2284,6.3197,8.0428,8.9729,9.5075,273.0626242,273.5708212,274.086493,275.214139,275.9946386,,,2437.073669
1/3/2012 23:00,2.1558,6.1369,7.8396,8.7571,9.2196,279.2346208,279.8527021,280.4916167,281.3706978,282.0239837,,,1419.38967
1/4/2012 0:00,2.3352,6.2252,7.8518,8.6835,9.0626,283.1681425,284.0165834,284.8819045,285.4215365,285.9746584,,,-58.43293555
1/4/2012 1:00,1.0554,4.7374,6.2449,7.042,7.4576,287.7972121,288.1450764,288.5043509,288.6993801,289.1177864,,,26.377893
1/4/2012 2:00,0.7985,4.3596,5.7702,6.5791,7.0832,290.288897,291.2381898,292.2083697,292.7498447,293.3903696,,,-518.7617864
1/4/2012 3:00,0.772,4.3894,5.7912,6.7099,7.3388,294.2932195,295.2337299,296.1971516,296.774886,297.3983955,,,-1140.320775
1/4/2012 4:00,0.3925,4.0657,5.4647,6.5089,7.2629,297.2556807,298.1035182,298.9664495,299.4276416,299.899649,,,-652.3087551
1/4/2012 5:00,1.7916,5.4425,6.8123,7.8539,8.6668,297.0311657,297.9983216,298.9863796,299.5219456,299.9999655,,,-325.0644529
1/4/2012 6:00,1.3869,4.9748,6.3094,7.3604,8.2209,294.1535844,295.7099518,297.3011007,298.0883359,298.7514476,,,-465.3380446
1/4/2012 7:00,1.116,4.6134,5.9303,6.9747,7.8914,290.1863382,292.2594239,294.3788924,295.5556271,296.3859616,,,22.00937431
1/4/2012 8:00,0.8486,4.0801,5.3154,6.3167,7.1947,282.1240092,284.9449324,287.8284167,289.753659,290.8996301,,,-255.9888065
1/4/2012 9:00,2.0483,4.8877,5.9533,6.7992,7.5486,274.0833065,277.2751312,280.5363049,283.2728087,284.6748693,,,-608.4301482
1/4/2012 10:00,3.3166,5.6877,6.4712,6.4826,7.0144,268.7074936,271.5871722,274.5288653,277.0887233,278.4819827,,,-515.8964361
1/4/2012 11:00,3.4689,5.7757,6.5382,6.5552,6.5519,275.3652028,275.4314896,275.5008143,276.6773582,277.2817166,,,-296.4758213
1/4/2012 12:00,4.1919,6.6981,7.5259,7.6764,7.8355,269.8546272,270.2249406,270.5987964,271.5745322,272.1374323,,,-339.0150062
1/4/2012 13:00,3.3307,6.3426,7.3393,7.4797,7.6825,265.0620956,265.2741269,265.4932737,266.5521541,266.6899424,,,-601.1924366
1/4/2012 14:00,2.6766,5.7726,6.8432,7.3957,7.9049,256.7082689,258.155391,259.6280572,262.3665901,263.0329861,,,-454.1783324
1/4/2012 15:00,3.1844,6.2519,7.2785,7.3014,7.406,248.4369024,249.8281743,251.2472703,253.2658288,253.9519748,,,-40.40823673
1/4/2012 16:00,2.5541,5.6191,6.7228,7.3479,7.9242,242.0297585,243.4833824,244.9671486,246.9061812,247.6361488,,,565.2125244
1/4/2012 17:00,2.8022,6.4818,7.8593,8.6164,9.2878,242.3803827,243.6968018,245.042111,246.8598939,247.5653344,,,921.6912167
1/4/2012 18:00,3.1126,7.1066,8.5952,9.5717,10.3729,243.65225,244.6245228,245.6155025,247.4897516,248.189347,,,822.9536281
1/4/2012 19:00,2.7798,6.8104,8.2927,9.3361,10.1428,242.6450731,243.771463,244.9249986,246.6462297,247.4085913,,,898.6826892
1/4/2012 20:00,2.2839,6.1758,7.6103,8.5836,9.3279,244.6835872,245.6637962,246.6587621,248.0342194,248.7032962,,,1259.788334
1/4/2012 21:00,2.1498,5.9431,7.333,8.2422,8.8983,250.1979945,251.1864806,252.2007275,253.4847207,254.1965728,,,1099.278585
1/4/2012 22:00,2.1954,6.0708,7.4899,8.4499,9.1087,253.7491255,254.4378997,255.1448728,256.2717215,257.0061683,,,329.2291895
1/4/2012 23:00,1.9295,5.7747,7.1978,8.1326,8.7589,259.8190959,260.6251833,261.444813,262.1817475,262.7875375,,,105.9115651
1/5/2012 0:00,1.4695,5.2583,6.7166,7.6934,8.317,263.5895141,264.3321998,265.0954638,265.7697949,266.5275206,,,80.26765269
1/5/2012 1:00,0.5392,4.0175,5.3771,6.3301,6.962,262.4048252,263.3731149,264.3611572,265.1446945,265.9612692,,,-43.54794099
1/5/2012 2:00,1.00E-10,2.997,4.3301,5.2407,5.8796,260.9635674,261.7188701,262.4919351,263.3241763,264.1473307,,,-27.26386887
1/5/2012 3:00,1.00E-10,2.2209,3.4612,4.3888,5.0769,262.8644009,263.7179318,264.5917578,265.4347745,266.3077113,,,-215.9996805
1/5/2012 4:00,1.00E-10,1.6274,2.8869,3.7767,4.4854,263.8612356,264.6813442,265.5125683,266.3749446,267.2361539,,,-567.8713462
1/5/2012 5:00,1.5563,4.5398,5.7442,6.6436,7.3256,263.4802465,264.3255892,265.1883269,266.2896203,267.2097515,,,-309.4487012
1/5/2012 6:00,1.4346,4.2892,5.4353,6.226,6.873,264.1325866,265.0092548,265.9027939,267.1540174,268.0107508,,,-268.7219216
1/5/2012 7:00,1.2322,4.3098,5.6075,6.1546,6.6807,269.0274524,269.742156,270.4740082,271.4566552,272.2252904,,,-278.1207148
1/5/2012 8:00,1.2277,4.448,5.8153,6.3593,6.8162,272.8130868,273.6220849,274.4473048,275.2352873,275.9455306,,,61.31954837
1/5/2012 9:00,1.1617,4.2229,5.4182,6.0778,6.5517,273.8979382,274.6956554,275.514993,276.3552641,277.0780523,,,61.51525702
1/5/2012 10:00,1.5108,3.1145,3.6389,4.1982,4.6412,280.2658368,280.8514974,281.4538678,282.3411675,283.0832194,,,64.25270142
1/5/2012 11:00,1.816,4.0199,4.7436,4.8215,4.786,282.6002798,283.2111926,283.8369406,284.6191536,285.2617724,,,34.82777171
1/5/2012 12:00,1.8696,4.396,5.2338,5.7283,5.8298,288.2776934,288.6558149,289.0403131,289.4839653,289.9682632,,,83.46187817
1/5/2012 13:00,1.6207,4.3947,5.3192,5.7565,5.726,298.9643515,299.2688251,299.5772693,299.9643433,300.3847604,,,68.8868867
1/5/2012 14:00,1.4339,3.6075,4.3328,4.7333,5.0756,304.7444581,305.3503055,305.9706462,306.2275267,306.6208706,,,-25.17406725
1/5/2012 15:00,1.5367,3.8684,4.6537,4.8852,5.1236,301.0934702,301.8466496,302.6157715,303.2216443,303.6991195,,,-184.6769415
1/5/2012 16:00,0.826,3.6202,4.6933,5.1382,5.4683,305.1321332,305.5270282,305.929599,306.408414,306.8033657,,,147.1225397
1/5/2012 17:00,0.5756,3.6827,4.9941,5.5827,5.9563,307.9496876,308.5262731,309.1172348,309.5671552,310.0404679,,,438.4457167
1/5/2012 18:00,0.3542,3.2766,4.5587,5.2238,5.6678,308.1716468,309.0806428,310.0056575,310.5988746,311.2114544,,,232.9476719
1/5/2012 19:00,0.6396,3.4645,4.7645,5.3378,5.7665,310.9418924,311.9270823,312.9301321,313.4658612,314.0464783,,,317.9507548
1/5/2012 20:00,0.8267,3.6863,5.0106,5.4862,5.8513,311.7826328,312.8277174,313.895059,314.5285798,315.1859788,,,721.6751481
1/5/2012 21:00,0.4039,3.3505,4.6729,5.0792,5.3671,310.9490863,312.1911714,313.4587593,314.2145461,314.9325772,,,1626.936933
1/5/2012 22:00,0.6328,3.4315,4.7685,5.1356,5.4157,314.0072696,315.0450923,316.1039181,316.7237231,317.371979,,,1733.806317
1/5/2012 23:00,0.6698,3.3107,4.4842,4.8187,5.0551,310.9625926,312.5379521,314.1425217,314.8778628,315.6704125,,,501.6322643
1/6/2012 0:00,0.4616,2.6953,3.6188,3.9238,4.131,313.1258991,314.3850176,315.6736106,316.4229864,317.1116123,,,929.6372002
1/6/2012 1:00,1.1504,3.2461,4.2227,4.4657,4.6698,310.3303705,311.7975827,313.2954377,314.4404107,315.2212832,,,2301.401887
1/6/2012 2:00,1.6472,3.5391,4.437,4.6127,4.8271,311.5461868,312.7228886,313.9277439,314.9166736,315.5753133,,,1818.110054
1/6/2012 3:00,2.3817,4.1998,4.9498,5.0486,5.2862,315.2640842,316.3617222,317.4808989,318.4119952,318.9594892,,,1575.884735
1/6/2012 4:00,2.1304,4.2363,5.2221,5.3435,5.5761,319.34253,320.408692,321.5016063,322.2730889,322.8219729,,,1648.676424
1/6/2012 5:00,0.7598,3.1768,4.3546,4.6684,4.9663,324.7191189,325.9808079,327.2641033,328.1122578,328.6916922,,,1232.405204
1/6/2012 6:00,1.185,3.5112,4.5166,4.9838,5.3812,327.8963462,329.2996535,330.7293628,331.5754432,332.1840649,,,1078.013942
1/6/2012 7:00,1.2514,3.5219,4.6313,5.1263,5.5495,328.7015667,330.1168976,331.5601283,332.5249978,333.1398554,,,1164.504639
1/6/2012 8:00,1.7109,3.6288,4.33,4.7804,5.1834,328.0257115,329.6676883,331.3429528,332.5233904,333.2482599,,,365.8992872
1/6/2012 9:00,0.8851,3.1344,4.1306,4.5992,4.9809,324.443504,326.7283539,329.0609553,330.7485068,331.7605272,,,-418.8058295
1/6/2012 10:00,2.0276,3.5656,4.077,4.6634,5.2329,314.4243972,318.3088539,322.2712123,326.3026116,328.1475476,,,-505.1662953
1/6/2012 11:00,2.3803,3.8228,4.2957,4.4084,4.4893,326.0074581,326.5466426,327.0942105,328.1771549,329.002408,,,-493.7036743
1/6/2012 12:00,2.6111,4.1673,4.6793,4.8644,4.8128,321.1226712,322.0022154,322.8976,323.0034624,323.2027574,,,-107.2814563
1/6/2012 13:00,1.2447,2.4926,2.9029,3.1433,3.1039,309.6001202,310.2340865,310.8772564,310.701554,310.8550539,,,-112.7248757
1/6/2012 14:00,0.9988,2.0707,2.4232,2.681,2.6693,303.0983137,303.7621795,304.438362,304.4800807,304.6513526,,,-383.0236058
1/6/2012 15:00,0.6034,1.6183,1.967,2.4011,2.5004,294.8773012,296.0093401,297.1536492,297.593154,297.917401,,,-506.6818122
1/6/2012 16:00,0.5353,1.7089,2.1426,2.4365,2.5316,280.9673782,283.696161,286.478502,288.3025837,289.2989952,,,-214.2521279
1/6/2012 17:00,0.864,2.327,2.9476,3.2021,3.2699,268.1448373,272.2478603,276.4316032,280.0789185,281.720633,,,448.2650513
1/6/2012 18:00,0.7739,2.308,2.9553,3.1948,3.2215,255.5388545,260.6396564,265.8404098,271.4530288,273.6921475,,,776.8411575
1/6/2012 19:00,0.9375,2.4049,3.0185,3.1441,3.1298,247.8042767,251.7825394,255.8420269,262.3637179,264.6319232,,,1162.194157
1/6/2012 20:00,1.8596,2.9729,3.3565,3.2939,3.2612,246.2146887,249.50077,252.8529058,258.2868347,260.2929487,,,798.5856947
1/6/2012 21:00,0.971,1.5969,1.8011,1.6077,1.5838,240.3495179,243.3845708,246.4860103,251.8146585,253.8339305,,,500.993152
1/6/2012 22:00,1.3751,1.4784,1.5331,1.4162,1.5039,239.5192369,242.1670129,244.868201,249.4988447,251.285626,,,696.5735659
1/6/2012 23:00,1.1016,1.1163,1.1349,1.0963,1.3224,250.1227289,252.6414137,255.2097136,259.8068817,261.4445376,,,212.3538888
1/7/2012 0:00,1.1427,1.3219,1.3807,1.6719,1.7864,261.6076357,263.8370747,266.1128274,269.8401598,271.0347827,,,177.8584406
1/7/2012 1:00,1.00E-10,0.2995,0.4817,0.6048,0.6482,266.9994237,268.934111,270.9045191,273.8672297,274.8935988,,,412.9844615
1/7/2012 2:00,1.00E-10,0.6379,1.1225,1.2216,1.2862,264.8306826,267.1309379,269.4783622,272.1955916,273.2768746,,,697.1882698
1/7/2012 3:00,0.4698,1.8238,2.2883,2.3836,2.4492,264.4934183,266.5839705,268.7139273,271.5192083,272.5639028,,,1044.109112
1/7/2012 4:00,0.6259,2.7852,3.6958,3.8378,3.911,271.41931,273.0633901,274.7438626,277.0231358,277.9106399,,,277.3298665
1/7/2012 5:00,0.7478,3.0115,3.9621,4.2198,4.3276,275.7383445,277.3746761,279.0477716,280.9728912,281.8107798,,,-620.77078
1/7/2012 6:00,0.3441,2.5586,3.5076,3.7691,3.9032,275.175441,276.5932734,278.0421511,279.9254412,280.7012586,,,-730.9274746
1/7/2012 7:00,0.2064,2.3436,3.2577,3.4275,3.5606,273.6324745,275.0545802,276.5066511,278.433689,279.214747,,,-601.6285356
1/7/2012 8:00,0.1682,2.309,3.1629,3.2033,3.3126,272.645043,273.8489638,275.0787,276.7785861,277.4546709,,,-264.1090905
1/7/2012 9:00,0.8989,3.1045,3.9932,4.0444,4.1553,274.1687738,275.6277332,277.1147116,279.090964,279.8811124,,,197.5226088
1/7/2012 10:00,1.0995,2.4679,2.9645,3.4763,3.6642,280.6921385,282.4610047,284.2683933,286.2446614,287.1763334,,,702.7098411
1/7/2012 11:00,1.4899,2.8588,3.3155,3.3819,3.5426,284.9216471,286.7630707,288.6409681,291.071653,292.0934994,,,803.1206953
1/7/2012 12:00,1.431,2.5538,2.919,2.9011,3.0111,292.5650222,294.0691653,295.6097958,297.1463453,298.0232376,,,278.8869824
1/7/2012 13:00,2.1618,3.2316,3.578,3.6343,3.6884,298.0153268,299.0714692,300.1505422,300.7289961,301.3677158,,,110.4111542
1/7/2012 14:00,2.1975,3.39,3.7778,3.8071,3.8696,297.1665215,298.3815523,299.6250712,300.530441,301.1637512,,,561.12492
1/7/2012 15:00,2.3033,3.8604,4.3889,4.4407,4.5044,294.282716,295.5317145,296.8086678,297.8872389,298.524738,,,315.5202595
1/7/2012 16:00,1.7688,3.9492,4.9303,4.8282,4.8885,288.0919371,289.5906746,291.1196768,292.7865875,293.505995,,,444.5390377
1/7/2012 17:00,1.271,3.0893,3.7277,3.5947,3.6306,288.9611131,290.4842222,292.0369935,293.5711106,294.3075651,,,1101.096994
1/7/2012 18:00,1.4252,3.1531,3.76,3.7491,3.8046,294.0678351,295.6104195,297.1822206,298.3653526,299.1103344,,,1230.927764
1/7/2012 19:00,1.328,2.813,3.3055,3.3935,3.5025,293.6176212,295.3292001,297.0709783,298.301769,299.1789695,,,1355.738424
1/7/2012 20:00,1.2481,2.602,3.0449,3.2151,3.4062,289.2981494,291.1237312,292.9861938,294.9635759,296.0014564,,,867.2263151
1/7/2012 21:00,1.3407,2.6879,3.1322,3.3896,3.6547,289.4649342,290.982349,292.5312857,294.4471524,295.3896649,,,369.2424825
1/7/2012 22:00,1.1317,2.7632,3.3164,3.6744,3.9607,289.5928055,290.9129853,292.2598644,293.9510309,294.7854245,,,643.9814547
1/7/2012 23:00,1.7599,3.1054,3.5488,3.9473,4.2616,293.5853776,295.0965189,296.6421241,298.1332198,299.0072041,,,353.3218698
1/8/2012 0:00,2.1941,3.5584,4.0061,4.3305,4.6169,297.9197754,299.4305878,300.9729,302.5455884,303.3796391,,,119.0755831
1/8/2012 1:00,1.155,2.7842,3.3304,3.5146,3.7154,304.3187062,305.3714032,306.4446872,307.5826333,308.2551028,,,193.5929006
1/8/2012 2:00,1.3136,3.0181,3.5884,3.674,3.7867,305.7716422,307.077895,308.4111157,309.7245404,310.4885188,,,-182.9949918
1/8/2012 3:00,1.0864,3.0098,3.6732,3.6671,3.7068,304.7238188,306.3514615,308.0171994,309.5572833,310.4481087,,,-465.3847663
1/8/2012 4:00,0.2121,2.5944,3.5296,3.4616,3.4065,303.8840957,306.0219778,308.1984001,310.1517005,311.2411524,,,-63.90190254
1/8/2012 5:00,0.6468,3.4684,4.7516,4.6639,4.5309,300.0503483,302.164489,304.3235916,307.1934781,308.4848804,,,338.7143687
1/8/2012 6:00,0.8518,3.9017,5.2917,5.3271,5.1592,304.5574866,306.4970139,308.4774342,310.897621,312.0786486,,,262.1685798
1/8/2012 7:00,0.6378,3.8164,5.2757,5.5581,5.4371,306.7422481,308.8666425,311.0330979,313.7009981,315.0101362,,,365.5139274
1/8/2012 8:00,0.2807,3.4614,4.9034,5.3957,5.3458,306.8990284,309.4763903,312.106464,315.1951774,316.6887745,,,470.8062737
1/8/2012 9:00,1.0822,4.1056,5.3401,5.9166,5.932,311.9243242,314.3316678,316.7958125,319.30618,320.7048565,,,688.1613878
1/8/2012 10:00,1.5489,4.0733,5.0051,5.8839,6.0738,317.3668778,318.5263508,319.7088429,321.9036435,323.212133,,,1045.42722
1/8/2012 11:00,1.4811,3.3025,3.9259,5.1813,5.4901,321.281848,322.1374012,323.0149287,323.0352798,323.3598779,,,1034.720424
1/8/2012 12:00,1.9472,3.3934,3.8689,4.2677,4.8278,320.8604195,321.3692823,321.8909909,322.138543,322.4180602,,,503.4331615
1/8/2012 13:00,2.0906,3.4344,3.8742,4.0948,4.5831,320.6615317,321.0816062,321.5117225,321.3701963,321.5057251,,,463.1123227
1/8/2012 14:00,2.0789,3.4238,3.8624,4.0056,4.3436,323.5208598,323.9656222,324.4204708,324.3650152,324.4878546,,,759.0308158
1/8/2012 15:00,1.5931,3.4596,4.1361,4.3902,4.6465,319.4226292,320.4287693,321.4559991,322.3133992,322.8654644,,,751.9148118
1/8/2012 16:00,1.1422,3.6146,4.6808,4.7883,4.8389,316.4273139,318.2554693,320.1177808,321.4362265,322.4360917,,,283.3783947
1/8/2012 17:00,0.2683,3.0333,4.2562,4.1532,4.0021,319.1340785,321.1520837,323.2112012,324.9827374,326.1779906,,,-83.44703605
1/8/2012 18:00,0.0224,3.0455,4.43,4.1767,3.8982,316.8137481,320.8179648,324.900215,327.5037061,329.2346383,,,141.7711604
1/8/2012 19:00,0.7617,3.8352,5.2326,5.0096,4.7062,303.7128504,311.7529698,319.9542314,324.5742959,327.5553583,,,277.6666745
1/8/2012 20:00,1.391,4.0017,5.0269,4.8657,4.6167,288.0488958,299.0932344,310.3573715,317.2061679,321.5940557,,,-67.21001158
