,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200,,,SO_power_imbalance
1/1/2012 0:00,1.1943,1.7824,5.8545,5.3424,6.2136,209.0287601,212.3995468,215.83808,222.7973475,226.0650215,,,-497.1497554
1/1/2012 1:00,0.668,2.0319,6.1036,5.5063,5.8403,212.9366171,216.3892583,219.9116934,225.8861682,228.5413663,,,-1131.642846
1/1/2012 2:00,0.6683,2.9328,5.855,5.1159,5.1389,211.6641341,215.1823915,218.7687277,223.9105273,226.4580197,,,-1394.045753
1/1/2012 3:00,0.8648,3.2282,5.3833,4.4867,4.9951,211.5291386,214.763294,218.0624591,223.2463215,225.5918484,,,-722.497539
1/1/2012 4:00,1.335,3.3985,5.1008,4.1445,5.11,215.5111784,218.0211277,220.5768792,224.9550129,226.879442,,,-76.14605548
1/1/2012 5:00,1.8957,3.8091,4.8458,3.8912,4.6411,220.0634677,222.1610666,224.303591,228.0569424,229.6391191,,,29.35787507
1/1/2012 6:00,1.8173,3.6888,4.3378,3.3225,3.6082,223.4941608,225.6224981,227.7972095,231.3308077,232.8116641,,,-539.8734095
1/1/2012 7:00,1.3553,3.2901,3.895,2.7438,2.9386,227.2774865,229.5338163,231.8383272,235.2679539,236.7653505,,,-983.0534318
1/1/2012 8:00,1.0221,2.9804,3.5036,2.4138,2.764,232.9517397,235.2318381,237.5567177,240.7860355,242.3018765,,,-353.3395113
1/1/2012 9:00,1.7546,3.581,3.0183,2.0855,3.7501,236.1520699,238.2159964,240.3235799,243.6169454,245.1306251,,,288.8453771
1/1/2012 10:00,2.6506,3.8249,2.856,1.9463,4.6526,242.2159133,243.6618856,245.1378016,247.9983207,249.3516467,,,36.37258892
1/1/2012 11:00,2.9075,4.1104,3.3018,3.0845,6.3647,236.7588099,238.3114821,239.8958249,242.6952809,244.0509618,,,-13.61583032
1/1/2012 12:00,3.4447,4.6809,3.1253,3.5474,7.441,230.4426216,231.6897985,232.9588092,235.7766617,237.0042495,,,240.9401757
1/1/2012 13:00,2.0621,3.3249,3.8097,4.0029,5.9906,224.8996292,226.6052475,228.3420022,231.2607642,232.506242,,,659.1072145
1/1/2012 14:00,1.4641,2.9548,3.5319,3.801,5.5701,223.3996185,224.8903142,226.4103813,229.0864084,230.3415791,,,238.8351537
1/1/2012 15:00,0.5522,3.0424,4.384,4.4024,5.2494,219.690965,221.2003915,222.7458853,225.4852462,226.6880857,,,-151.9372684
1/1/2012 16:00,0.4885,3.5833,5.4785,5.1552,5.1787,211.1751372,212.6916046,214.2437889,217.7571932,219.0932919,,,-798.9506028
1/1/2012 17:00,0.6187,3.9555,6.0968,5.6033,5.4687,212.3723102,213.0432663,213.7272268,216.8461885,217.9287318,,,-2159.18862
1/1/2012 18:00,0.549,3.9867,6.5469,6.2409,5.9447,206.6401145,206.8305778,207.0191082,209.6122551,210.2450523,,,-2175.947547
1/1/2012 19:00,0.0528,3.6917,7.239,7.191,5.9974,186.1581321,187.498601,188.8619454,192.7366198,193.568907,,,-2304.525254
1/1/2012 20:00,0.000000001,3.7555,8.0459,8.1597,6.351,185.3157692,187.5590075,189.8504355,191.9940261,192.975622,,,-1879.358929
1/1/2012 21:00,1.5029,5.2089,8.5817,8.8188,8.2553,197.2062456,199.7692943,202.384787,203.9145409,204.762896,,,-1464.325177
1/1/2012 22:00,1.429,4.5708,8.6088,8.9433,8.5172,212.0977851,212.1604439,212.2300632,213.4249318,213.7655303,,,-1901.851144
1/1/2012 23:00,1.8156,4.6679,9.0702,9.5951,9.222,230.6559624,231.2683652,231.8904789,232.3523518,232.6226248,,,-946.5863241
1/2/2012 0:00,1.8481,4.5197,7.8357,8.3498,9.3138,265.1230936,267.0419802,268.9957244,270.9833186,271.6568983,,,1762.191473
1/2/2012 1:00,1.5095,4.3395,7.6836,8.082,8.3501,268.4663043,270.9221749,273.4272891,274.0786243,274.6648193,,,2846.424979
1/2/2012 2:00,2.0141,5.0699,7.5501,7.8254,8.3201,248.0988006,250.4350672,252.8110681,254.6772369,255.4628318,,,2101.872087
1/2/2012 3:00,2.038,5.2422,7.4716,7.6681,8.1195,243.8825523,245.8377011,247.8276129,250.462731,251.2120709,,,2204.281572
1/2/2012 4:00,2.2169,5.3601,6.8045,6.9783,7.917,242.4279817,244.5786163,246.7714334,249.5570462,250.3939202,,,1923.436917
1/2/2012 5:00,2.2419,5.4208,6.3624,6.4976,7.4638,237.922772,240.6820637,243.4953027,246.7005852,247.7731155,,,1019.35898
1/2/2012 6:00,2.3511,5.6901,5.8661,5.9169,7.0417,236.8942345,238.9829603,241.111491,244.9476727,246.0305086,,,1329.124161
1/2/2012 7:00,1.9097,5.1615,5.664,5.6454,6.1774,238.603249,240.3238174,242.0750182,246.2313383,247.375482,,,2095.759853
1/2/2012 8:00,1.4524,4.594,5.5216,5.4054,5.3467,238.9986223,241.4236036,243.894585,247.9495001,249.2911549,,,1495.460798
1/2/2012 9:00,4.0992,7.1626,4.6927,4.5302,6.5691,241.8727573,244.0954905,246.3635886,249.8078688,251.1208872,,,408.8212016
1/2/2012 10:00,3.974,6.5753,4.377,4.1612,5.3318,250.3572082,252.2308422,254.1390676,259.5104716,261.3661107,,,351.8093799
1/2/2012 11:00,3.7957,6.4373,4.6905,4.6155,5.1312,247.2988854,249.55187,251.8529527,256.9615488,258.7278991,,,550.3947607
1/2/2012 12:00,3.719,6.4208,5.1588,4.9954,5.2104,243.7568424,245.0711952,246.4124122,252.0058725,253.6324959,,,844.1710944
1/2/2012 13:00,1.8157,4.3178,5.4383,5.2595,3.3339,244.6834546,246.0892592,247.5256587,249.398217,250.5042906,,,1616.598858
1/2/2012 14:00,1.5616,4.678,5.1839,5.0531,2.4216,240.5670714,242.5173356,244.5062929,245.9743898,246.9389228,,,2118.219508
1/2/2012 15:00,1.6436,5.4175,4.1381,4.1273,1.7521,236.9022672,239.1033492,241.3457742,242.8653684,244.0443229,,,2267.312444
1/2/2012 16:00,1.7047,5.6663,3.5781,3.5961,1.3035,241.8046007,243.4114717,245.0518103,246.6275124,247.6461675,,,615.6218237
1/2/2012 17:00,3.4486,7.6134,3.1701,3.1279,2.469,238.8637524,240.4524426,242.074248,244.1406704,245.5069216,,,-636.0109047
1/2/2012 18:00,3.9478,8.3171,3.2056,3.1031,2.4982,238.346398,239.6459992,240.967537,243.058321,244.4541505,,,250.3604013
1/2/2012 19:00,4.4217,8.8766,3.7255,3.6124,3.0244,238.7885315,240.3698187,241.9893157,244.08224,245.5491211,,,128.0286448
1/2/2012 20:00,4.8854,9.4305,2.8269,2.7176,2.5569,235.5911251,237.3834887,239.2113501,241.3802081,243.0135044,,,367.9536508
1/2/2012 21:00,3.6198,8.2682,1.7961,1.7443,0.6688,231.6712025,233.7317238,235.8380935,238.1353385,239.9112042,,,1046.792102
1/2/2012 22:00,3.6736,8.4257,2.547,2.8092,1.7866,228.3510614,230.1123552,231.9111005,234.3222314,236.2107786,,,1645.480491
1/2/2012 23:00,3.1232,7.634,3.5959,3.7737,1.8244,222.8161547,224.7233363,226.6771634,229.3030916,231.2844863,,,1051.812209
1/3/2012 0:00,3.48,7.9466,2.6415,2.7745,2.8645,220.8888809,222.6222078,224.3845273,226.7738156,228.6424682,,,-183.2091303
1/3/2012 1:00,4.0748,8.6267,3.6511,3.8001,4.3944,218.4112254,220.52023,222.6698259,225.1266927,227.0453796,,,-963.8474609
1/3/2012 2:00,4.0369,8.5844,4.7007,5.0129,5.1083,215.8215574,217.9783814,220.1753434,222.6492775,224.5730904,,,-1994.275196
1/3/2012 3:00,3.8951,8.4621,5.0743,5.5531,5.537,212.9694779,215.1783031,217.4307446,219.8098954,221.6036452,,,-2412.87064
1/3/2012 4:00,3.4508,8.0316,5.2799,5.8874,5.6527,211.1166655,213.1177521,215.1590845,217.4690812,219.112461,,,-1311.215736
1/3/2012 5:00,3.6032,8.2896,5.7967,6.6172,6.5531,206.429343,208.1362536,209.8739944,212.1833358,213.6755022,,,94.44929078
1/3/2012 6:00,3.819,8.4786,5.9225,6.8787,7.4765,201.632302,203.0546138,204.5063264,206.6125076,207.8548484,,,60.12143238
1/3/2012 7:00,3.4577,7.9916,5.8155,6.8103,7.6858,198.0318483,199.4474077,200.8931988,202.8047827,203.8543343,,,41.50881463
1/3/2012 8:00,3.3788,7.8356,6.2667,7.231,7.6854,193.894473,195.1562364,196.4404032,198.1956045,199.0792952,,,181.0119045
1/3/2012 9:00,3.077,7.4974,7.0474,8.0051,7.7503,193.6624701,194.8232863,196.0024692,197.4262371,198.1157039,,,454.5875766
1/3/2012 10:00,2.6028,6.8681,7.7842,8.351,7.1913,197.7031721,198.9338109,200.1877187,201.4681927,202.0184518,,,568.1925157
1/3/2012 11:00,2.6392,6.6628,8.6197,9.7492,9.048,202.9081863,203.9412067,204.9939834,206.3385419,206.8363443,,,631.765608
1/3/2012 12:00,2.4484,6.2185,8.385,9.2357,9.052,208.8474188,209.673308,210.5185635,211.6177262,212.2667449,,,424.894774
1/3/2012 13:00,2.9464,6.6229,9.1594,10.0858,10.4888,211.7577741,212.4532355,213.1644803,214.0602894,214.750627,,,222.9333854
1/3/2012 14:00,2.9429,6.4816,9.4925,10.396,10.9265,210.412478,211.3626501,212.3305078,213.2660101,214.1597819,,,129.3803408
1/3/2012 15:00,3.1037,6.5958,10.6899,11.5101,11.9242,210.4397532,211.3350288,212.2523746,212.9879357,213.8077801,,,-241.9608891
1/3/2012 16:00,3.7806,8.2128,11.4239,12.5041,12.9457,223.3047884,223.5848986,223.8711553,224.1674513,224.7305198,,,-141.2612444
1/3/2012 17:00,3.276,7.9992,11.467,12.7438,12.6879,251.5274073,252.068377,252.6243738,253.2358449,253.7781556,,,214.027327
1/3/2012 18:00,2.4358,6.5988,11.6515,13.0248,12.5979,251.2515928,252.1905555,253.1510936,253.7986287,254.4430963,,,247.9541906
1/3/2012 19:00,2.2015,6.1782,11.9127,13.2102,12.3987,245.4443933,246.2861261,247.1456833,247.8841212,248.4949046,,,233.5589594
1/3/2012 20:00,2.4114,6.5415,11.5891,12.8561,12.4696,247.4260078,248.2244356,249.0443976,249.9515555,250.4360721,,,363.5354836
1/3/2012 21:00,3.0343,7.2901,11.5617,12.817,12.9407,249.869571,250.8200744,251.7880376,252.8326632,253.3476818,,,-355.4477744
1/3/2012 22:00,3.1564,7.5923,11.7007,12.8329,12.9635,251.3958625,252.5708356,253.7702722,255.0941477,255.6465407,,,-1652.79577
1/3/2012 23:00,3.3485,7.9622,11.6024,12.8243,13.1543,249.738454,250.8620819,252.0067573,253.3082066,253.7776882,,,-950.9637086
1/4/2012 0:00,3.515,8.2303,11.1502,12.3835,13.1979,248.9115289,250.0244897,251.1663103,252.3694388,252.8044597,,,599.3962975
1/4/2012 1:00,2.3857,7.0631,11.0245,12.1868,11.9736,246.2632782,247.766853,249.2969621,250.577228,251.1222278,,,1600.910728
1/4/2012 2:00,2.1777,6.9254,10.9095,12.1052,11.694,242.2230489,243.6160852,245.0405503,246.4797657,247.0066209,,,3015.237751
1/4/2012 3:00,2.0699,6.8678,10.7817,11.825,11.4501,243.4065664,244.1525294,244.915545,246.0432473,246.3839202,,,3711.099158
1/4/2012 4:00,1.7729,6.6704,10.2276,11.3913,10.9138,245.2428971,245.8194932,246.4048956,247.3137763,247.5634086,,,2904.928737
1/4/2012 5:00,3.2146,8.1952,10.1107,11.314,12.2096,245.3215886,246.405436,247.5102123,248.8099284,249.3084121,,,2000.603858
1/4/2012 6:00,2.9298,8.1076,10.2496,11.4606,11.7873,256.3485874,258.1900441,260.0671806,261.6891932,262.5007659,,,1145.37653
1/4/2012 7:00,3.027,8.2906,9.9201,11.1308,11.5362,271.5371555,273.8558848,276.22404,278.3763094,279.4645079,,,1037.04291
1/4/2012 8:00,3.1622,8.4903,9.5758,10.8834,11.4572,272.0211162,273.7295338,275.4716014,276.5958336,277.4966166,,,936.2875122
1/4/2012 9:00,4.5236,9.9034,9.7164,10.9675,12.514,265.0767998,266.8514308,268.6619086,270.4625118,271.6586552,,,-142.0463101
1/4/2012 10:00,5.1794,10.9071,7.5914,8.9509,11.2027,269.4913605,270.4433091,271.410053,273.3313191,274.4935163,,,-471.1256069
1/4/2012 11:00,5.4886,11.2989,7.4789,8.4889,11.2523,267.6249263,268.9926621,270.3839247,271.6137739,272.5919688,,,-111.7649842
1/4/2012 12:00,5.7265,11.278,9.4264,10.1787,12.2087,267.8551555,268.4374802,269.0294883,270.1951845,270.8629253,,,543.3309924
1/4/2012 13:00,3.8807,8.7562,9.7548,10.6896,11.1626,261.2317065,262.2427046,263.2773502,264.5473772,265.2934278,,,576.4194916
1/4/2012 14:00,3.5939,8.1688,8.637,9.823,11.2826,255.914959,256.8720268,257.8501399,258.8380569,259.4851257,,,226.8226288
1/4/2012 15:00,3.1093,7.4701,9.1731,10.2581,11.5758,250.9911329,252.3061854,253.6502244,255.0787856,255.9191589,,,146.6447195
1/4/2012 16:00,3.036,7.2782,9.6119,10.795,12.1764,244.1564231,245.6790118,247.2333715,248.7701154,249.8708757,,,1297.152875
1/4/2012 17:00,2.793,6.842,9.7074,10.9232,12.4624,239.7227654,241.1476798,242.5997574,244.1821796,245.2214475,,,2027.358306
1/4/2012 18:00,2.3828,6.1959,9.9052,11.1533,12.5889,236.1669819,237.3174727,238.4923402,240.0737979,240.9213262,,,1106.531031
1/4/2012 19:00,1.7375,5.3676,9.7744,11.0535,12.1027,231.8065975,232.9705077,234.1534902,235.6825964,236.4373074,,,1273.964398
1/4/2012 20:00,1.4496,5.1096,9.5526,10.8922,11.6594,227.1554707,228.4709852,229.8146367,231.235838,231.8509827,,,1265.742728
1/4/2012 21:00,1.062,4.5154,9.1904,10.5225,11.1813,223.0353819,224.167895,225.3268843,226.4351394,226.9337827,,,361.4047921
1/4/2012 22:00,1.1444,4.2654,8.1906,9.3937,10.1024,225.8721682,226.9154981,227.9796231,229.112646,229.8948074,,,-283.2970879
1/4/2012 23:00,1.1751,4.6368,7.9362,9.1724,9.7914,230.992073,231.9743509,232.9790555,233.9339197,235.1874914,,,-19.66012513
1/5/2012 0:00,1.0577,4.6405,7.4846,8.6484,9.4699,233.2525803,234.5333918,235.845195,237.040704,238.2951405,,,81.25528859
1/5/2012 1:00,0.1903,3.4861,7.1966,8.2606,8.4278,237.3508734,238.3409624,239.3563499,240.7289494,241.7514173,,,30.55255747
1/5/2012 2:00,0.000000001,2.249,7.3483,8.4682,7.7694,240.767446,241.9125086,243.0784914,244.1434723,244.965822,,,-87.42874047
1/5/2012 3:00,0.000000001,2.1074,7.7178,8.7948,7.2754,245.4051041,246.4276528,247.4760459,248.4293411,249.1350259,,,-45.94762404
1/5/2012 4:00,0.000000001,1.8629,7.8051,8.8439,6.6205,269.4308715,270.011718,270.6062556,271.954048,272.5899661,,,51.84316273
1/5/2012 5:00,1.473,4.9951,7.6339,8.6236,9.6356,278.55995,278.9795536,279.4032611,280.1339033,280.5097141,,,15.41156443
1/5/2012 6:00,1.481,4.8633,6.9408,7.9621,9.4087,277.7688967,278.3161652,278.8728944,279.6447457,280.1498927,,,133.9655681
1/5/2012 7:00,1.5271,4.8956,6.0592,7.0523,8.993,274.6924672,275.7532811,276.8346189,277.8535235,278.5281715,,,-680.1197048
1/5/2012 8:00,1.7134,5.1357,5.6619,6.5972,8.7172,271.2233557,272.2959545,273.3844741,274.2961318,274.9324312,,,-727.8084681
1/5/2012 9:00,1.4091,4.7112,6.0637,6.8846,8.1274,271.6019589,272.4417435,273.300227,274.2017423,274.8933696,,,420.9226246
1/5/2012 10:00,1.3276,4.3321,7.2298,8.2624,8.7661,273.0347087,273.9826792,274.9540928,276.0977066,276.8139922,,,543.4169972
1/5/2012 11:00,1.0153,3.8967,7.7654,9.3315,9.4483,274.4135471,275.3734868,276.3469973,277.3134743,277.9746483,,,690.2258984
1/5/2012 12:00,1.79,4.6272,8.1999,9.6553,9.506,284.1691175,284.7746186,285.3904902,286.3306744,286.7327793,,,773.2493227
1/5/2012 13:00,1.1956,4.2125,8.9356,9.9689,9.5493,292.8897247,293.5147737,294.1561891,294.9124033,295.3748692,,,611.1227059
1/5/2012 14:00,1.4726,4.4907,9.2145,10.5394,10.2265,298.2248676,298.8698109,299.5279675,300.3889069,300.9548754,,,389.1437088
1/5/2012 15:00,1.3517,4.7059,8.3391,9.4822,9.6052,302.9011247,303.5055173,304.1249954,304.9403854,305.5167885,,,506.4208183
1/5/2012 16:00,1.6228,5.107,7.729,8.8567,9.3842,306.1732005,306.898018,307.6377003,308.4778233,309.1220174,,,277.866174
1/5/2012 17:00,1.7235,5.4444,7.9635,9.0657,9.5423,305.6935644,306.6992214,307.7267252,308.5603878,309.2937414,,,-581.0910034
1/5/2012 18:00,1.8801,5.5887,8.3539,9.4436,9.6012,306.6567245,307.684115,308.731472,309.6497503,310.4430009,,,-877.140666
1/5/2012 19:00,2.2748,5.9062,7.8691,8.9674,9.87,311.4417529,311.6926086,311.9478757,312.6050166,313.1937444,,,-933.7698315
1/5/2012 20:00,2.4974,6.1564,7.5357,8.6043,9.584,308.23093,308.5505535,308.8710313,309.625921,310.2363713,,,-363.6936653
1/5/2012 21:00,1.9789,5.5998,7.0159,8.0465,8.6374,304.8939937,305.1218173,305.3566066,305.7821203,306.4174974,,,1032.349495
1/5/2012 22:00,2.344,5.917,6.8624,7.856,8.462,301.7799223,302.4469766,303.1297393,303.8876639,304.7081485,,,1480.74429
1/5/2012 23:00,2.2376,5.8405,6.5428,7.4689,8.1315,305.0729024,305.6807764,306.3005665,307.1391471,307.9872256,,,729.5910858
1/6/2012 0:00,1.9338,5.522,6.412,7.327,7.8231,309.6847625,310.9350947,312.2096954,313.4789986,314.2062369,,,-13.89488645
1/6/2012 1:00,2.9077,6.5179,6.6625,7.6043,9.1162,314.3155353,315.6068455,316.9236709,318.0326766,318.637914,,,75.02407092
1/6/2012 2:00,3.4483,7.0636,6.4963,7.2855,9.321,314.7248219,316.2836599,317.8719501,318.9692938,319.5741676,,,-10.55828232
1/6/2012 3:00,3.8952,7.4766,6.0291,6.8262,9.0624,318.1826555,319.2710835,320.3797959,321.4190873,321.9005385,,,-208.6050432
1/6/2012 4:00,3.7487,7.3195,6.3781,7.2743,9.1839,324.4987558,325.6972568,326.9194326,328.0945766,328.6379353,,,-646.3373041
1/6/2012 5:00,2.4068,6.0146,6.8477,7.7683,8.2836,330.738856,331.5316797,332.3427428,333.6175936,334.1105296,,,-1287.173348
1/6/2012 6:00,2.5344,6.058,6.7105,7.5955,8.1205,333.177118,333.879511,334.6036955,335.8409709,336.4852759,,,-1885.678292
1/6/2012 7:00,2.7927,6.208,6.0827,6.9185,7.9682,333.1625118,334.0250223,334.907549,336.2591012,337.1542102,,,-1686.897731
1/6/2012 8:00,2.6643,6.0648,5.7279,6.5663,7.5478,331.6877517,333.0532366,334.4427303,335.9623533,337.0708637,,,-1159.464612
1/6/2012 9:00,2.527,5.8452,5.3946,6.1824,6.8059,326.6160585,328.8434686,331.1159795,332.7217725,334.1452062,,,-371.640623
1/6/2012 10:00,3.0323,5.7861,5.0716,5.7137,6.8347,309.51416,315.2420285,321.0800636,325.4051149,329.1504169,,,645.0193843
1/6/2012 11:00,3.1235,5.7608,4.4854,4.8238,6.4464,304.9734727,307.8163061,310.7227122,314.5050065,318.595863,,,456.2080833
1/6/2012 12:00,3.3984,6.0678,3.3058,3.5965,5.9566,318.5076201,319.3288282,320.1664837,321.8788768,323.6838539,,,948.7153193
1/6/2012 13:00,2.1385,4.7882,2.7247,2.9342,4.4405,325.2005984,325.8556138,326.5285044,327.4970655,328.176338,,,1569.558301
1/6/2012 14:00,2.1836,5.2479,2.6305,2.8347,4.2334,323.0256165,324.2392962,325.4773204,326.7885054,327.6740662,,,1311.531002
1/6/2012 15:00,2.0647,5.379,2.0872,2.4629,4.4596,311.6518163,313.8175353,316.0274295,317.9472609,319.418585,,,616.3818959
1/6/2012 16:00,1.9962,5.695,1.9845,2.3231,4.9662,296.4668758,299.2895331,302.1755779,304.3554298,306.398839,,,386.2570188
1/6/2012 17:00,2.5216,6.4531,2.2679,2.6328,5.5526,286.1253946,289.2514069,292.4402688,294.9092367,297.2941402,,,668.8362322
1/6/2012 18:00,2.4968,6.5779,2.6404,2.994,5.2607,277.6118526,281.1741447,284.8089052,287.7983696,290.5472279,,,299.1046046
1/6/2012 19:00,2.5387,6.7316,2.8548,3.0695,4.9574,268.818948,272.182543,275.6189967,278.8557197,281.7305366,,,787.847326
1/6/2012 20:00,2.9422,7.1744,2.8852,2.9417,5.1699,258.9887375,261.7865558,264.6390072,267.4763919,270.3502391,,,1536.881872
1/6/2012 21:00,1.8558,6.0865,3.257,3.2338,4.2287,249.1540588,251.6523506,254.20232,256.7669531,259.4798538,,,2226.670127
1/6/2012 22:00,2.1531,6.1873,3.6946,3.7558,5.4834,243.6493109,245.2378069,246.8581397,248.8171294,250.7057897,,,2669.681054
1/6/2012 23:00,2.5049,6.6018,3.7553,3.8792,5.7531,240.2869699,241.4709781,242.6777131,244.0722916,245.3754316,,,1211.185713
1/7/2012 0:00,2.9187,6.9819,5.8475,5.9175,6.2932,235.7187661,236.8809558,238.0671409,239.6674407,240.9524703,,,114.6122334
1/7/2012 1:00,1.5117,5.4363,6.422,6.3492,4.8003,232.4543043,233.7914018,235.1500993,236.8721794,238.2792029,,,589.3671324
1/7/2012 2:00,1.5424,5.4122,5.7905,5.7769,4.8597,231.2628673,232.8354753,234.4416083,236.4504756,237.8947464,,,506.2183229
1/7/2012 3:00,1.6499,5.5815,5.6138,5.5895,4.9202,230.4134439,232.1726486,233.9647797,236.3625592,237.9151443,,,-63.22089568
1/7/2012 4:00,2.1032,6.0117,5.5505,5.4431,5.1433,227.5437538,229.4256015,231.3447416,233.8945539,235.5555857,,,627.7703014
1/7/2012 5:00,2.2263,6.2146,5.5935,5.3428,5.1385,228.8642197,230.6536743,232.4809026,235.2503846,236.907657,,,2091.745684
1/7/2012 6:00,1.8227,5.8185,4.8198,4.5816,4.6567,235.5324703,237.4651173,239.4346062,242.776515,244.5786992,,,1931.207995
1/7/2012 7:00,1.5439,5.4679,4.4023,4.2372,4.1564,251.3197613,253.6999934,256.1255984,260.4336569,262.6379262,,,1738.259438
1/7/2012 8:00,1.1025,4.9501,4.2654,4.1085,3.5332,272.5149654,274.6228079,276.7739506,279.7713022,281.1313364,,,2229.996674
1/7/2012 9:00,1.847,5.3843,3.7679,3.8316,3.9441,277.8983835,279.3180685,280.7632736,281.7861313,282.6273348,,,1319.067141
1/7/2012 10:00,2.286,5.7849,3.7655,3.3436,3.4333,287.2297484,288.1327941,289.0550819,290.924956,291.6420079,,,345.3713726
1/7/2012 11:00,3.0318,5.8433,3.795,3.6723,3.3611,290.9341549,291.8950376,292.8699696,293.9269594,294.4679646,,,257.5258059
1/7/2012 12:00,2.8407,5.8311,3.643,3.7056,2.9627,296.719704,297.3542814,298.0028861,298.7400472,299.2554961,,,-17.26971018
1/7/2012 13:00,3.6239,6.8804,3.5498,3.1419,3.1611,300.3390119,301.0879085,301.8494951,302.7724919,303.3801516,,,288.4939621
1/7/2012 14:00,3.3065,7.0198,2.8609,2.8356,3.4496,301.5052335,302.147482,302.8029959,303.6362162,304.2882151,,,236.5321421
1/7/2012 15:00,3.6685,7.8753,2.8378,3.2388,3.9254,302.3845759,302.9636669,303.5560073,304.3177014,305.0874191,,,307.0666698
1/7/2012 16:00,4.1047,8.436,3.3485,3.4722,4.3041,297.3346685,298.95042,300.5986179,302.268264,303.4333655,,,2012.459522
1/7/2012 17:00,2.9346,7.4625,3.8714,3.9086,2.9852,295.1713948,296.9347169,298.7353332,300.4605281,301.7909471,,,3938.439316
1/7/2012 18:00,3.5688,8.2813,3.9142,3.9834,2.9088,291.653087,293.4745901,295.3259684,297.0483799,298.4571233,,,3657.366582
1/7/2012 19:00,3.3203,8.3025,3.6388,3.7104,2.0651,291.228368,292.6341903,294.0712787,295.7322311,297.0872361,,,3262.935517
1/7/2012 20:00,2.9825,8.1448,3.6831,3.7119,1.3305,286.2742446,288.4788561,290.7263979,292.7527054,294.423895,,,3330.943372
1/7/2012 21:00,3.2726,8.5635,3.8811,3.7619,1.4034,282.5381569,284.8623658,287.2368204,289.2580349,291.0143045,,,3224.939072
1/7/2012 22:00,3.4759,9.1275,4.8902,4.7714,2.8111,284.5156756,286.3517359,288.2276123,290.0770826,291.5779058,,,3862.311814
1/7/2012 23:00,4.2289,9.9318,5.1202,5.1547,3.8033,281.4490313,283.621649,285.8406788,287.5511194,289.1356532,,,2232.892276
1/8/2012 0:00,4.7182,10.6442,3.6517,3.8532,4.2189,281.9961359,284.0230361,286.0897683,287.8205889,289.2612612,,,-497.1497554
1/8/2012 1:00,3.9436,9.9806,3.3876,3.6227,3.3291,280.6679423,282.7605624,284.8930222,286.6003841,288.1492539,,,-1131.642846
1/8/2012 2:00,3.7867,9.4452,3.555,3.8895,3.7336,282.8845821,284.5306872,286.2053066,287.6668718,289.0493452,,,-1394.045753
1/8/2012 3:00,3.5659,9.002,3.5549,4.0044,3.9799,281.9149898,283.5111836,285.1372527,286.96704,288.5421053,,,-722.497539
1/8/2012 4:00,3.1174,8.3662,4.4443,4.833,4.3393,284.9193476,286.6138367,288.3431078,290.0661928,291.532385,,,-76.14605548
1/8/2012 5:00,3.7114,8.6399,5.0227,5.4061,5.5966,287.6354353,289.1617868,290.7238938,292.4057211,293.7946475,,,29.35787507
1/8/2012 6:00,3.8996,8.4621,5.1034,5.6202,5.7961,290.4558857,292.0742129,293.7258233,295.732433,297.1216357,,,-539.8734095
1/8/2012 7:00,3.7263,7.8566,4.915,5.4231,5.2135,297.0667637,298.3201091,299.6014346,300.9465945,302.0880571,,,-983.0534318
1/8/2012 8:00,3.3189,7.199,4.5697,5.0512,4.3354,296.4075556,298.1442943,299.9187607,301.6669941,303.2233799,,,-353.3395113
1/8/2012 9:00,3.7254,7.3342,4.5416,5.0406,4.5324,299.2741212,300.7075666,302.1709342,303.9878642,305.5568501,,,288.8453771
1/8/2012 10:00,3.5083,6.7222,4.9543,5.474,5.0088,300.6812081,302.3211757,303.9950158,306.240867,307.8288704,,,36.37258892
1/8/2012 11:00,3.158,6.0529,4.6451,5.2435,4.5389,307.1777277,308.7973676,310.4438497,312.1231563,313.6576353,,,-13.61583032
1/8/2012 12:00,3.231,6.1084,4.7469,5.3572,4.8172,313.6724028,315.1318958,316.6210764,317.8101243,319.0662699,,,240.9401757
1/8/2012 13:00,3.1254,6.0318,5.5587,6.0601,5.46,313.4679102,315.1803418,316.9322568,318.3513786,319.7528283,,,659.1072145
1/8/2012 14:00,2.7461,5.679,6.6119,7.0704,6.1908,316.6673629,317.6411409,318.6404346,319.8026755,320.8921346,,,238.8351537
1/8/2012 15:00,2.2906,5.4517,6.0856,6.6441,6.0589,318.8987825,320.1030107,321.329464,322.7057871,323.8492652,,,-151.9372684
1/8/2012 16:00,1.9839,4.9429,6.8953,7.5213,6.4394,319.7282962,321.2409275,322.7907513,324.349617,325.6881611,,,-798.9506028
1/8/2012 17:00,0.6999,3.5974,6.6852,7.4083,5.8857,317.1988104,319.0143121,320.8666435,322.5510667,324.2650884,,,-2159.18862
1/8/2012 18:00,0.2957,3.1769,6.1071,6.8835,5.6846,311.4513878,313.4197411,315.426091,317.1580533,319.1302384,,,-2175.947547
1/8/2012 19:00,0.9362,3.7028,5.2934,6.1176,6.1788,307.2593949,309.7463653,312.2822605,314.17918,316.3582938,,,-2304.525254
1/8/2012 20:00,1.1473,3.6596,5.2139,6.0312,6.0784,301.9656451,305.3473096,308.7988908,311.3791811,314.0545122,,,-1879.358929
1/8/2012 21:00,0.3277,2.5716,5.5273,6.2925,4.9627,296.1153667,300.2629912,304.4981467,308.1852702,311.3676405,,,-1464.325177
